customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,complaints,num_complaints,payment_risk,low_engagement,support_calls,tenure_group,high_value_customer,has_complaint,has_internet,fiber_user,complaint_text_length,complaint_negative_score,complaint_negative_flag,billing_issue_flag,technical_issue_flag,service_issue_flag
7760-OYPDY,Female,0,0,2,1,0,0,Month-to-month,1,Electronic check,80.65,144.15,1,"It's been too long. I've missed you. GUYS - I THINK IS FINALLY IN MY AREA!!! Hey - Try to keep price gouging &amp; giving terrible service now. So my Xbox One X order from doesn't show as being picked up, just a tag created. Neither company knows where it is. Great. Hey and - This close to losing a customer for life from both of you due to incompetent service agents. Nope. is terrible with that. But most of the blame lies at feet. So shipped preordered consoles to at 1 AM. UPS doesn't allow for in store pick ups. This whole thing is terrible.",5,1,1,6,new,1,1,1,1,548,3,1,1,0,1
7786-WBJYI,Female,0,0,4,1,0,0,Month-to-month,0,Bank transfer (automatic),77.95,305.55,1,"Hi there - it’s not mis-firing, it’s just that the system is slow and doesn’t let you use google authenticate so enough hassle to avoid 😳 No worries :) your 2-factor implementation is so slow and awkward that I'm switching it off. Which seems a shame",3,1,1,3,new,0,1,1,1,250,2,1,0,0,0
4102-HLENU,Female,0,0,67,1,1,0,Two year,0,Mailed check,65.65,4322.85,0,Apple iPhone 5s New updates it’s making trouble for my headset !,2,0,0,2,long_term,0,1,1,0,64,0,0,0,1,0
7718-UPSKJ,Female,0,0,69,1,0,1,One year,1,Credit card (automatic),106.4,7251.9,0,No complaint recorded.,0,1,0,1,long_term,1,0,1,1,0,0,0,0,0,0
4110-PFEUZ,Female,0,0,1,1,0,0,Month-to-month,0,Mailed check,69.55,69.55,1,why is no where in manchester selling chicken mayo baguettes it’s breaking my heart,1,1,1,1,new,0,1,1,1,83,0,0,0,0,0
3768-VHXQO,Male,0,0,67,1,0,0,Two year,0,Credit card (automatic),24.85,1583.5,0,so trash yo I need a new carrier,1,0,0,1,long_term,0,1,0,0,32,0,0,0,0,0
3027-ZTDHO,Male,0,0,1,1,0,0,Month-to-month,1,Electronic check,89.9,89.9,1,"Please solve this, the whole game is buged. #WWII",1,1,1,1,new,1,1,1,1,49,0,0,0,0,0
4833-QTJNO,Male,1,0,67,1,0,0,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,0,No complaint recorded.,0,1,0,0,long_term,1,0,1,1,0,0,0,0,0,0
0141-YEAYS,Female,1,0,27,1,1,0,Month-to-month,1,Bank transfer (automatic),86.45,2401.05,0,"Que pena, podría ser una gran mejora de la App. Un saludo",1,1,0,1,loyal,1,1,1,1,57,0,0,0,1,0
9822-WMWVG,Female,0,0,41,1,1,1,Month-to-month,1,Electronic check,106.5,4282.4,0,"the latest software update has made my iphone 10x worse, it crashes all the time, drains the battery, and just sucks How does a plane start leaking fuel? Shout out to for having a leaking engine, delaying us 5 hours. Not like anyone has a life to attend to..",3,1,0,4,loyal,1,1,1,1,258,0,0,0,1,0
3612-YUNGG,Male,0,1,64,1,1,1,Two year,1,Credit card (automatic),109.2,6741.15,0,I could go for a whole McDonald’s dinner box right about now,1,1,0,1,long_term,1,1,1,1,60,0,0,0,0,0
7665-TOALD,Female,0,0,1,1,0,0,Month-to-month,1,Electronic check,69.6,69.6,1,"On a fire stick. It did get a little better later. It's funny, watching NBCSN now without issue after the Astros won. It would be mighty nice if game 7 didn't keep buffering on us. And I'm playing the game a minute or two behind live. Coverage returned just in time for the game to be over... Seems to be a frequent occurrence with live games. The entire live tv function is unavailable to me right now. Service like this should be $10 a month for beta tv... Trying to watch and on a firestick after rebooting it and now it's not even playing. The NBC feed is always buffering even if i play the stream minutes behind. But i can play Mythbusters on demand just fine without issue. Congrats, , you're once again failing to provided a smooth stream of football. . And Mythbusters plays fine... Thanks, I generally like the service and am mostly satisfied, but I find it irritating when the recordings skip over programming. And that programming is lost. Just last week, I missed a goal on a hockey game because that part of the 'recording' was lost &amp; skipped over. But I can't seem to FF over the ads, which is one real theoretical advantage to having a DVR, I can control the speed of the program. It would seem that is incapable of showing a live touchdown in London. This is #pathetic streaming today.",5,1,1,5,new,0,1,1,1,1306,2,1,0,0,0
5027-XWQHA,Male,0,0,6,1,0,0,Month-to-month,0,Electronic check,44.75,270.95,1,"And I just got disconnected from support I’m on phone with support now... the number on true achievements is now my reduced number here’s where the problem lies I got an xbox one x today, signed in, and my gamerscore is missing 22,000 of its totals. Cause?",5,1,1,6,new,0,1,1,0,256,1,1,0,1,1
9443-JUBUO,Male,0,1,72,0,1,1,Two year,1,Credit card (automatic),65.25,4478.85,0,hadi sasa haijafika Sasa my 50 Bob mulinyonya hivyo na results hamkuleta? Waaa kweli lazma turesist.@,2,0,0,3,long_term,0,1,1,0,101,0,0,0,0,0
2325-ZUSFD,Female,0,1,57,1,0,0,One year,1,Bank transfer (automatic),70.1,3913.3,1,"3 of your trolleys Malvern Road Goole East Yorkshire thank you for my birthday sweet treat! can you tell me the exact watch/strap combination on the left (space grey) model? Thank you! trolley escaped to Montague Medical Practice, Fifth Avenue, Goole (Saint Andrews Court)/Reed Court)",4,0,0,4,loyal,0,1,1,0,284,0,0,0,0,0
6953-PBDIN,Male,0,0,70,1,1,1,Two year,0,Bank transfer (automatic),72.95,5265.55,0,No complaint recorded.,0,1,0,0,long_term,0,0,1,0,0,0,0,0,0,0
3247-ZVOUO,Male,1,0,10,1,0,0,Month-to-month,0,Electronic check,85.55,851.75,1,No complaint recorded.,0,1,1,0,new,1,0,1,1,0,0,0,0,0,0
6629-CZTTH,Male,0,0,1,1,0,0,Month-to-month,1,Mailed check,55.7,55.7,1,No complaint recorded.,0,1,1,1,new,0,0,1,0,0,0,0,0,0,0
2176-LVPNX,Female,1,0,71,1,1,1,Two year,0,Mailed check,89.85,6293.45,0,We're going to stay at the Tryon Park tomorrow night to see what's up and Charlie's coming because has no weight restrictions 😭😭😭 . is honored to be the third dog to enter the new,2,1,0,2,long_term,1,1,1,0,179,0,0,0,0,0
9505-SQFSW,Female,0,1,3,0,0,0,Month-to-month,0,Mailed check,40.3,92.5,0,Um no. They only offered vouchers for two volunteers get off the plane and IT’S STILL OVERBOOKED! Are you going to compensate me if I miss this flight? So if they compensate people to voluntarily give up their seat I think they ought to compensate you for not putting you on the flight you paid for. Only fair right? . even overbooks flights on the busiest travel day of the year! 😡 Attemtping kindly brontosaurus to get a seat. 🦕,3,1,1,3,new,0,1,1,0,430,0,0,0,0,0
1705-GUHPV,Female,0,0,63,1,0,0,Two year,0,Mailed check,24.2,1618.2,0,No complaint recorded.,0,0,0,1,long_term,0,0,0,0,0,0,0,0,0,0
7978-DKUQH,Female,0,0,25,1,1,0,Month-to-month,1,Electronic check,74.6,1797.75,0,all of a sudden my station stopped playing thumbs up tracks and played 30 straight thumbs down tracks. What happened?,1,1,0,2,loyal,0,1,1,1,117,0,0,0,1,0
7608-RGIRO,Male,0,1,62,1,0,0,Two year,1,Mailed check,24.4,1413.0,0,K,1,0,0,1,long_term,0,1,0,0,1,0,0,0,0,0
3807-BPOMJ,Female,0,0,55,1,0,0,One year,1,Electronic check,94.75,5276.1,0,"quick question, when did you start including caterpillars in ur raspberries???oxoxo #tastethedifference",1,1,0,2,loyal,1,1,1,1,103,0,0,0,0,0
1960-UOTYM,Male,0,1,52,1,1,0,Two year,0,Electronic check,79.2,4016.3,0,No complaint recorded.,0,1,0,1,loyal,0,0,1,0,0,0,0,0,0,0
9560-ARGQJ,Female,0,1,16,1,0,0,Month-to-month,1,Electronic check,81.0,1312.15,1,"I have been doing a back &amp; forth with now for a year to get an old redundant account deleted. I keep getting sent by customer service an email to ""request cancellation"". Each time I go through the steps &amp; still I am left with two accounts: 1 active &amp; 1 dormant. I keep getting a link to send an email requesting closure. I then get response back from staff that they couldn’t... Find a seller account. But I’m not trying to close a seller account (which I don’t have anyway) I’m trying to close a consumer account Yes. That is the link. I’ve done that. And each time I get back an email saying they couldn’t find my sellers account! on phone now. it apparently needs to be looked into further. thanks for your help Hey I’ve tried to close a redundant account now 5 times, each time there is a problem. Perhaps a phone call is in order!",5,1,0,6,mid,1,1,1,1,847,1,1,0,1,1
5294-DMSFH,Female,0,1,29,1,0,0,Month-to-month,1,Credit card (automatic),87.8,2621.75,0,Does this help? (Click 'Find in store'),1,1,0,1,loyal,1,1,1,1,39,0,0,0,0,1
2485-ITVKB,Female,0,0,2,0,0,0,Month-to-month,1,Electronic check,35.1,68.75,1,สอบถามคะ,1,1,1,1,new,0,1,1,0,8,0,0,0,0,0
7967-HYCDE,Male,0,0,8,1,0,0,Month-to-month,0,Bank transfer (automatic),70.7,553.4,0,we can't log in,1,1,1,2,new,0,1,1,1,15,0,0,0,0,0
2135-DQWAQ,Female,0,0,5,1,0,0,Month-to-month,1,Mailed check,85.3,420.45,0,#mobile_CareXI would love for any of my services to work right now. Been down for a couple of hours now.,1,1,1,2,new,1,1,1,1,104,0,0,0,0,0
5396-IZEPB,Male,0,0,9,1,0,0,Month-to-month,0,Credit card (automatic),19.7,180.7,0,Big Thanks to Rick from for helping and correcting our WiFi problem... #Thanks,1,1,1,2,new,0,1,0,0,78,1,1,0,1,1
6022-UGGSO,Female,1,0,32,1,0,0,Month-to-month,1,Electronic check,74.4,2276.95,1,can someone assist me w/paying off an old credit card debt?,1,1,0,1,loyal,0,1,1,1,59,0,0,0,0,0
7971-HLVXI,Male,0,1,72,1,0,0,Two year,1,Credit card (automatic),84.5,6130.85,0,#Blah - what a terrible response It’s not my fault your employee is acting like a thoughtless jerk. I expect professionalism vs thoughtless banter fr pilot &amp; crew when were 90 mins late for departure #fail Customer 1st?!? flt5529 sitting near front on delayed flt listening to crew yuk it up about the flt issues w no regard for passengers 😕,3,1,0,3,long_term,1,1,1,1,345,1,1,0,0,1
7021-XSNYE,Male,0,1,7,0,1,1,Two year,0,Credit card (automatic),49.65,305.55,0,loving the frozen White bait,1,0,1,2,new,0,1,1,0,28,0,0,0,0,0
1986-PHGZF,Male,1,0,18,1,0,0,Month-to-month,1,Credit card (automatic),58.4,964.9,0,You know your friend is the real homie when they buy you and say you can get guac ✌🤙,1,1,0,1,mid,0,1,1,0,84,0,0,0,0,0
5118-MUEYH,Female,0,0,48,1,0,1,Month-to-month,1,Credit card (automatic),105.1,5083.55,0,No complaint recorded.,0,1,0,1,loyal,1,0,1,1,0,0,0,0,0,0
3841-NFECX,Female,1,0,71,1,1,1,Two year,1,Credit card (automatic),96.35,6766.95,0,having problems logging into my paypal account on desktop. Help? are you shipping today ?,2,1,0,2,long_term,1,1,1,1,89,0,0,0,0,1
3494-JCHRQ,Male,0,0,1,1,0,0,Month-to-month,1,Electronic check,70.05,70.05,1,"Hello guys, I just rent a flat in the center of Madrid. Finally I find it! Thank you! Qué difícil es encontrar una casa en que esté bien para varias personas, sea grande y esté bien de precio en el centro...",2,1,1,2,new,0,1,1,1,207,0,0,0,0,0
5440-VHLUL,Male,0,0,69,1,0,1,One year,1,Bank transfer (automatic),105.2,7386.05,0,"it's just so slow and buggy, so many glitches. the entire software does not feel smooth at all please fix iOS 11 already. I have an 8 Plus and the performance is just ridiculous",2,1,0,3,long_term,1,1,1,1,177,1,1,0,0,0
3154-HMWUU,Male,0,0,60,1,0,0,Two year,1,Bank transfer (automatic),20.5,1198.8,0,I️ have done that and while it has fixed it in private imessages it has not fixed the issue in platforms like Facebook Or twitter apparently when will there be a fix for this stupid I issue?,3,0,0,4,loyal,0,1,0,0,190,2,1,0,1,0
0616-ATFGB,Male,1,0,1,0,0,0,Month-to-month,0,Electronic check,25.05,25.05,1,No complaint recorded.,0,1,1,0,new,0,0,1,0,0,0,0,0,0,0
2607-FBDFF,Male,0,0,1,1,0,1,Month-to-month,0,Credit card (automatic),49.0,49.0,0,this new i0s 11.0.3 update on my iPhone 6 Plus has been draining my battery sooooo much... what’s going on? that #Apple,1,1,1,1,new,0,1,1,0,119,0,0,0,1,0
3717-LNXKW,Male,0,0,38,1,0,0,Month-to-month,0,Bank transfer (automatic),91.7,3479.05,0,after installing 11.0.3 my touch screen is working really bad as well as Bluetooth,1,1,0,2,loyal,1,1,1,1,82,1,1,0,1,0
1336-EZFZY,Female,0,0,4,1,0,0,Month-to-month,0,Mailed check,20.05,83.3,0,if you guys keep charging me $9.99 while I’m on a student account I’ll be going to Apple Music. This is the 3rd instance,1,1,1,2,new,0,1,0,0,120,0,0,0,1,0
7954-MLBUN,Male,0,0,31,1,1,1,Two year,0,Bank transfer (automatic),99.45,3109.9,0,"Wtf ... you’re completely draining my battery life on my new iPhone X. Also, swimming in data overage charges from streaming what I thought were “downloaded” songs “added to my library”. I must delete 😔 #applemusicissuperior",1,1,0,1,loyal,1,1,1,1,224,0,0,1,1,0
6646-JPPHA,Female,1,0,14,1,0,0,Month-to-month,0,Electronic check,78.85,1043.8,0,No complaint recorded.,0,1,0,1,mid,0,0,1,1,0,0,0,0,0,0
0013-SMEOE,Female,1,0,71,1,1,1,Two year,1,Bank transfer (automatic),109.7,7904.25,0,i'm not getting any keys plz fix,1,1,0,2,long_term,1,1,1,1,32,0,0,0,0,0
9878-TNQGW,Male,0,0,2,1,0,0,Month-to-month,1,Electronic check,80.95,171.15,1,What a grass 😂,1,1,1,2,new,1,1,1,1,14,0,0,0,0,0
9777-IQHWP,Male,0,1,64,1,1,0,Two year,0,Bank transfer (automatic),93.4,5822.3,0,"My family has , and we have to reset it every couple days and the internet goes to shit when its more then 25 ft away, so had to buy a fucking wifi extender which made it a little better, but even then have to reset the extender every day at least twice",1,1,0,2,long_term,1,1,1,1,253,0,0,0,1,0
0570-BFQHT,Female,0,0,9,1,1,0,Month-to-month,0,Electronic check,80.55,653.9,0,can someone call me about an existing booking,1,1,1,1,new,1,1,1,1,45,0,0,0,0,0
5285-MVEHD,Female,0,0,56,1,1,0,One year,1,Credit card (automatic),105.6,6068.65,0,your error code is bs even when I put it in I can't get any answers,1,1,0,2,loyal,1,1,1,1,67,0,0,0,0,0
9093-FPDLG,Female,0,0,11,1,1,1,Month-to-month,1,Electronic check,94.2,999.9,0,"I will give it a try. Will it also warn me about traffic alerts ahead of me, like Waze does?",1,1,1,1,new,1,1,1,1,92,0,0,0,0,0
2848-YXSMW,Male,0,1,72,1,0,0,Two year,0,Credit card (automatic),19.4,1363.25,0,Great flight from London to ATL. Shouts to the #Delta flight crew. Had so much food!,1,0,0,2,long_term,0,1,0,0,84,0,0,0,0,0
0970-QXPXW,Female,0,0,1,1,0,0,Month-to-month,0,Mailed check,19.65,19.65,0,No complaint recorded.,0,1,1,1,new,0,0,0,0,0,0,0,0,0,0
2522-AHJXR,Male,0,0,60,1,1,1,Month-to-month,1,Bank transfer (automatic),109.45,6572.85,0,"Sir, two items hd ordered mistakely. Then i cancelled this order. But i caouldn't get refund rs 229 which was debited from my ac I hv ordered one item by using amazon pay balance. But i hvn't received my 15% cashback. Plz solve my prblm I hv ordered one item by using amazon pay balance. But i didn't get cash back 15% of the money. Plz help. Ok. Plz help me. Solve my prblm. I hv submitted my prblm in ur email support team. They hv given reply to me and promised to me give cash back 15%. Ok so i m waiting. No. My mobile no. Is 9776203925",5,1,0,6,loyal,1,1,1,1,541,1,1,1,0,1
9373-WSLOY,Male,1,0,33,0,1,1,Month-to-month,1,Electronic check,50.0,1750.85,0,"What about the Uk?!????, Nooooooooo",2,1,0,3,loyal,0,1,1,0,35,0,0,0,0,0
4277-BWBML,Male,0,1,72,1,0,0,Two year,0,Bank transfer (automatic),19.95,1322.85,0,"Thanks, talked to a rep already interested in ordering internet for my home",2,0,0,2,long_term,0,1,0,0,75,0,0,0,1,0
6156-UZDLF,Female,0,0,26,1,1,1,One year,1,Credit card (automatic),87.15,2274.1,0,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
0378-TOVMS,Female,0,0,3,1,0,1,Month-to-month,0,Electronic check,85.8,272.2,1,"as a pregnant woman who constantly has cravings you'd have made so much money from me alone the past 5 months buuuuuut no, you don't deliver to my area. Pssssht.",1,1,1,2,new,1,1,1,1,161,0,0,0,0,0
2436-QBZFP,Female,0,1,22,0,0,0,Month-to-month,0,Electronic check,39.2,849.9,0,Ridiculous- arrived 30 mins before my train. Now arrived at westbury to find there’s absolutely nowhere to park there either! Please get more parking at #castlecary !!! I have just arrived to catch a train to bristol and there’s absolutely nowhere to park!!! Now having to drive to westbury! #pointless 45 minutes on top of the hour its already been? Any update on the points failure near westbury yet ? Weymouth train been stuck nearly an hour now! ☹️,4,1,0,4,mid,0,1,1,0,452,0,0,0,0,0
3402-XRIUO,Female,1,0,22,1,0,1,Month-to-month,1,Mailed check,63.55,1381.8,0,I was simply suggesting that Spotify adds a notification setting via the app + email when family premium memberships are expiring. My premium account just expired and I only realized this when I got hit with an advertisement. I didn't get any warnings either - maybe because I'm not the administrator of my family account?? That should likely be fixed.,2,1,0,3,mid,0,1,1,0,352,0,0,0,1,0
4929-BSTRX,Female,0,0,1,1,0,0,Month-to-month,1,Mailed check,53.55,53.55,1,No complaint recorded.,0,1,1,1,new,0,0,1,0,0,0,0,0,0,0
0285-INHLN,Male,0,1,27,1,0,0,Month-to-month,1,Credit card (automatic),54.75,1510.3,0,The new apple update has totally jacked my phone up? why ?? Don’t you know I’m old and don’t like change?,1,1,0,1,loyal,0,1,1,0,105,0,0,0,1,0
4501-EQDRN,Female,0,0,1,1,0,0,Month-to-month,0,Bank transfer (automatic),69.7,69.7,1,No complaint recorded.,0,1,1,0,new,0,0,1,1,0,0,0,0,0,0
0337-CNPZE,Female,0,0,41,1,1,0,Month-to-month,1,Electronic check,106.3,4443.45,1,I bought some bags Aug 20th I was supposed to have revived them between Sept 14 &amp; Oct 2 Still don’t have them. Can’t email seller,1,1,0,1,loyal,1,1,1,1,133,0,0,0,0,0
2272-QAGFO,Female,1,0,14,1,0,0,Month-to-month,1,Electronic check,74.3,1096.25,1,No complaint recorded.,0,1,0,0,mid,0,0,1,1,0,0,0,0,0,0
5027-QPKTE,Male,0,0,7,1,0,0,Month-to-month,1,Electronic check,69.35,451.1,1,Hey A ? Hate this error. When are you going to fix it?,1,1,1,2,new,0,1,1,1,54,0,0,0,0,0
5423-BHIXO,Female,0,0,32,1,0,0,Month-to-month,1,Electronic check,54.2,1739.6,0,Kannte ich bisher nicht. Danke für die Empfehlung! Sehen sehr schick aus. Was ist das für ein Format?,2,1,0,3,loyal,0,1,1,0,101,0,0,0,0,0
1338-CECEE,Male,0,1,41,1,1,0,One year,0,Bank transfer (automatic),68.5,2839.95,0,"Okay, thank you! Hello can you link me on your policy for authorizations on purchases and how long it takes for them to clear?",2,0,0,2,loyal,0,1,1,0,126,0,0,0,0,0
2718-GAXQD,Female,1,1,4,1,0,0,Month-to-month,0,Electronic check,46.0,181.6,1,: “we love to help. Helping’s our favorite” Me: *sees available agent* “Can you help me?” : “No” LOL #theysuck #JetBlue,1,1,1,1,new,0,1,1,0,119,0,0,0,0,1
4521-WFJAI,Male,0,0,56,1,0,0,Two year,1,Bank transfer (automatic),25.95,1444.05,0,You mean I should register it again? because I register it earlier and even the status check still indicate its registered. I have not use this number since registration 09076766146 now i can receive call but cant make calls. Thank You the number can now make call...Thanks...You are the best in customer service. But i am usin 20X call and data to make calls does that affect the bonus. do something about your network....The broswing is bad.....Glo.....Unlimited,5,0,0,5,loyal,0,1,0,0,464,1,1,0,1,1
